Station Name;Region;State;Code;Latitude;Longitude;Year
ITATIAIA;SE;RJ;A635;-22,37388888;-44,70305555;2018
RIO DE JANEIRO - JACAREPAGUA;SE;RJ;A636;-22,93972221;-43,40277777;2018
FORTE DE COPACABANA;SE;RJ;A652;-22,98833333;-43,19027777;2018
SILVA JARDIM;SE;RJ;A659;-22,64583333;-42,41583333;2018
SAQUAREMA;SE;RJ;A667;-22,8711111;-42,60916666;2018
SAO PAULO - MIRANTE;SE;SP;A701;-23,48333333;-46,61666666;2018
BAURU;SE;SP;A705;-22,35805555;-49,02888888;2018
CAMPOS DO JORDAO;SE;SP;A706;-22,75027777;-45,60388888;2018
PRESIDENTE PRUDENTE;SE;SP;A707;-22,11999999;-51,4;2018
FRANCA;SE;SP;A708;-20,57999999;-47,37999999;2018
SAO CARLOS;SE;SP;A711;-21,97972221;-47,88333333;2018
IGUAPE;SE;SP;A712;-24,71666666;-47,55;2018
SOROCABA;SE;SP;A713;-23,35;-47,66666666;2018
ITAPEVA;SE;SP;A714;-23,98138888;-48,88527777;2018
SAO MIGUEL ARCANJO;SE;SP;A715;-23,85138888;-48,16444444;2018
OURINHOS;SE;SP;A716;-22,9486111;-49,89416666;2018
RANCHARIA;SE;SP;A718;-22,37249999;-50,97416666;2018
AVARE;SE;SP;A725;-23,09972221;-48,94555555;2018
PIRACICABA;SE;SP;A726;-22,70277777;-47,62305554;2018
LINS;SE;SP;A727;-21,66527777;-49,73416666;2018
TAUBATE;SE;SP;A728;-23,04194444;-45,52027777;2018
VOTUPORANGA;SE;SP;A729;-20,40305555;-49,96583333;2018
JALES;SE;SP;A733;-20,165;-50,59499999;2018
VALPARAISO;SE;SP;A734;-21,31916666;-50,93027777;2018
JOSE BONIFACIO;SE;SP;A735;-21,08555555;-49,92055554;2018
ARIRANHA;SE;SP;A736;-21,13305554;-48,84027777;2018
IBITINGA;SE;SP;A737;-21,85555555;-48,66666666;2018
CASA BRANCA;SE;SP;A738;-21,77972221;-47,07972221;2018
ITAPIRA;SE;SP;A739;-22,415;-46,80527777;2018
SAO LUIS DO PARAITINGA;SE;SP;A740;-23,22833332;-45,41722221;2018
BARRA BONITA;SE;SP;A741;-22,37083332;-48,55722222;2018
BRAGANCA PAULISTA;SE;SP;A744;-23,95194444;-46,53055554;2018
BARRA DO TURVO;SE;SP;A746;-24,96305555;-48,41638888;2018
PRADOPOLIS;SE;SP;A747;-21,33833333;-48,11388888;2018
BARRETOS;SE;SP;A748;-20,55888888;-48,54472221;2018
ITUVERAVA;SE;SP;A753;-20,35944444;-47,77499999;2018
BARUERI;SE;SP;A755;-23,52333332;-46,86916666;2018
DRACENA;SE;SP;A762;-21,45777777;-51,55222222;2018
MARILIA;SE;SP;A763;-22,23527777;-49,965;2018
BEBDOURO;SE;SP;A764;-20,94916666;-48,48972221;2018
BERTIOGA;SE;SP;A765;-23,84499999;-46,14305555;2018
REGISTRO;SE;SP;A766;-24,53305554;-47,86416666;2018
SAO SEBASTIAO;SE;SP;A767;-23,81083333;-45,4025;2018
TUPA;SE;SP;A768;-21,92722221;-50,49027777;2018
CACHOEIRA PAULISTA;SE;SP;A769;-22,68888888;-45,00555555;2018
SAO PAULO - INTERLAGOS;SE;SP;A771;-23,72472221;-46,67805554;2018
BRASILIA;CO;DF;A001;-15,789343;-47,925756;2019
BRAZLANDIA;CO;DF;A042;-15,59972221;-48,1311111;2019
AGUAS EMENDADAS;CO;DF;A045;-15,596491;-47,625801;2019
GAMA (PONTE ALTA);CO;DF;A046;-15,93527777;-48,13749999;2019
PARANOA (COOPA-DF);CO;DF;A047;-16,012222;-47,557417;2019
GOIANIA;CO;GO;A002;-16,642841;-49,220222;2019
MORRINHOS;CO;GO;A003;-17,745066;-49,101698;2019
PORANGATU;CO;GO;A005;-13,309528;-49,117478;2019
SAO SIMAO;CO;GO;A011;-18,969142;-50,633449;2019
LUZIANIA;CO;GO;A012;-16,26055555;-47,96694443;2019
ARAGARCAS;CO;GO;A013;-15,902658;-52,245172;2019
GOIAS;CO;GO;A014;-15,939729;-50,141433;2019
ITAPACI;CO;GO;A015;-14,979792;-49,539977;2019
JATAI;CO;GO;A016;-17,923622;-51,717467;2019
POSSE;CO;GO;A017;-14,08921;-46,366497;2019
GOIANESIA;CO;GO;A022;-15,22027777;-48,98999999;2019
CAIAPONIA;CO;GO;A023;-16,966841;-51,817567;2019
ALTO PARAISO DE GOIAS;CO;GO;A024;-14,133074;-47,523258;2019
RIO VERDE;CO;GO;A025;-17,785303;-50,964869;2019
MINEIROS;CO;GO;A026;-17,45472222;-52,60111111;2019
PARAUNA;CO;GO;A027;-16,962536;-50,42545;2019
IPORA;CO;GO;A028;-16,423059;-51,148801;2019
EDEIA;CO;GO;A029;-17,33694444;-49,91472222;2019
SAO MIGUEL DO ARAGUAIA;CO;GO;A031;-12,820489;-50,335969;2019
MONTE ALEGRE DE GOIAS;CO;GO;A032;-13,253521;-46,890326;2019
PIRES DO RIO;CO;GO;A033;-17,30416666;-48,28416666;2019
CATALAO;CO;GO;A034;-18,154779;-47,927614;2019
ITUMBIARA;CO;GO;A035;-18,409761;-49,192061;2019
CRISTALINA;CO;GO;A036;-16,784896;-47,612966;2019
SILVANIA;CO;GO;A037;-16,679786;-48,618171;2019
CRISTALINA (FAZENDA SANTA MONICA);CO;GO;A056;-16,39944444;-47,62583332;2019
CAMPO GRANDE;CO;MS;A702;-20,447195;-54,722615;2019
PONTA PORA;CO;MS;A703;-22,552448;-55,716317;2019
TRES LAGOAS;CO;MS;A704;-20,783333;-51,712222;2019
IVINHEMA;CO;MS;A709;-22,300421;-53,822895;2019
PARANAIBA;CO;MS;A710;-19,695517;-51,181769;2019
NHUMIRIM;CO;MS;A717;-18,988681;-56,622868;2019
AQUIDAUANA;CO;MS;A719;-20,47555554;-55,78388888;2019
COXIM;CO;MS;A720;-18,51222222;-54,7361111;2019
DOURADOS;CO;MS;A721;-22,19392;-54,911355;2019
MIRANDA;CO;MS;A722;-20,39555555;-56,43166666;2019
PORTO MURTINHO;CO;MS;A723;-21,70585;-57,886546;2019
CORUMBA;CO;MS;A724;-18,99667;-57,6375;2019
CHAPADAO DO SUL;CO;MS;A730;-18,802187;-52,60262;2019
MARACAJU;CO;MS;A731;-21,609036;-55,177531;2019
SAO GABRIEL DO OESTE;CO;MS;A732;-19,42032;-54,553088;2019
CASSILANDIA;CO;MS;A742;-19,122471;-51,720732;2019
RIO BRILHANTE;CO;MS;A743;-21,774944;-54,528108;2019
JUTI;CO;MS;A749;-22,85721;-54,605634;2019
AMAMBAI;CO;MS;A750;-23,0025;-55,32944443;2019
SETE QUEDAS;CO;MS;A751;-23,96694443;-55,02416666;2019
ITAQUIRAI;CO;MS;A752;-23,449501;-54,181858;2019
SIDROLANDIA;CO;MS;A754;-20,98166666;-54,97194443;2019
AGUA CLARA;CO;MS;A756;-20,44444;-52,87583;2019
BELA VISTA;CO;MS;A757;-22,101536;-56,540763;2019
JARDIM;CO;MS;A758;-21,478529;-56,137717;2019
BATAGUASSU;CO;MS;A759;-21,750123;-52,471294;2019
COSTA RICA;CO;MS;A760;-18,492665;-53,171261;2019
SONORA;CO;MS;A761;-17,63527777;-54,76055555;2019
ANGELICA;CO;MS;S701;-22,148083;-53,763736;2019
ARAL MOREIRA;CO;MS;S702;-22,955028;-55,626;2019
BANDEIRANTES;CO;MS;S703;-19,945539;-54,368533;2019
BONITO;CO;MS;S704;-21,246756;-56,450442;2019
BRASILANDIA;CO;MS;S705;-21,298278;-52,068917;2019
CAARAPO;CO;MS;S706;-22,657056;-54,819306;2019
CAMAPUA;CO;MS;S707;-19,587528;-54,030083;2019
FATIMA DO SUL;CO;MS;S708;-22,308694;-54,325833;2019
IGUATEMI;CO;MS;S709;-23,644481;-54,570289;2019
ITAPORA;CO;MS;S710;-22,092833;-54,798833;2019
LAGUNA CARAPA;CO;MS;S711;-22,575389;-55,160333;2019
NOVA ALVORADA DO SUL;CO;MS;S712;-21,450972;-54,341972;2019
NOVA ANDRADINA;CO;MS;S713;-22,078528;-53,465889;2019
PEDRO GOMES;CO;MS;S714;-18,072711;-54,548811;2019
RIBAS DO RIO PARDO;CO;MS;S715;-20,466694;-53,763028;2019
SANTA RITA DO PARDO;CO;MS;S716;-21,305889;-52,820375;2019
SELVIRIA;CO;MS;S717;-20,351444;-51,430222;2019
CUIABA;CO;MT;A901;-15,559295;-56,062951;2019
TANGARA DA SERRA;CO;MT;A902;-14,650117;-57,431556;2019
S.J. DO RIO CLARO;CO;MT;A903;-13,453981;-56,677323;2019
SORRISO;CO;MT;A904;-12,555107;-55,722863;2019
CAMPO NOVO DOS PARECIS;CO;MT;A905;-13,78583333;-57,8386111;2019
GUARANTA DO NORTE;CO;MT;A906;-9,9525;-54,89777777;2019
RONDONOPOLIS;CO;MT;A907;-16,462419;-54,580151;2019
AGUA BOA;CO;MT;A908;-14,01638888;-52,21166666;2019
ALTO ARAGUAIA;CO;MT;A909;-17,33944444;-53,22444443;2019
APIACAS;CO;MT;A910;-9,56333333;-57,3936111;2019
SAPEZAL;CO;MT;A911;-10,16583333;-59,45111111;2019
CAMPO VERDE;CO;MT;A912;-15,531431;-55,135649;2019
COMODORO;CO;MT;A913;-13,70805555;-59,7625;2019
JUARA;CO;MT;A914;-11,280158;-57,526641;2019
PARANATINGA;CO;MT;A915;-14,421492;-54,036055;2019
QUERENCIA;CO;MT;A916;-12,627315;-52,220891;2019
SINOP;CO;MT;A917;-11,982245;-55,565993;2019
COTRIGUACU;CO;MT;A919;-9,906296;-58,572235;2019
JUINA;CO;MT;A920;-11,375126;-58,774785;2019
SAO FELIX  DO ARAGUAIA;CO;MT;A921;-11,619023;-50,727856;2019
VILA BELA DA SANTISSIMA TRINDADE;CO;MT;A922;-15,062696;-59,872921;2019
PRIMAVERA DO LESTE;CO;MT;A923;-15,57999999;-54,3811111;2019
ALTA FLORESTA;CO;MT;A924;-10,077262;-56,179221;2019
CARLINDA;CO;MT;A926;-9,970586;-55,827543;2019
BRASNORTE (NOVO MUNDO);CO;MT;A927;-12,52194443;-58,23138888;2019
NOVA MARINGA;CO;MT;A928;-13,038642;-57,092201;2019
NOVA UBIRATA;CO;MT;A929;-13,41111111;-54,75222222;2019
GAUCHA DO NORTE;CO;MT;A930;-13,184857;-53,257366;2019
SANTO ANTONIO DO LESTE;CO;MT;A931;-14,92777777;-53,8836111;2019
GUIRATINGA;CO;MT;A932;-16,34166666;-53,76611111;2019
ITIQUIRA;CO;MT;A933;-17,175051;-54,50169;2019
ALTO TAQUARI;CO;MT;A934;-17,8411111;-53,28944444;2019
PORTO ESTRELA;CO;MT;A935;-15,32472221;-57,22583332;2019
SALTO DO CEU;CO;MT;A936;-15,12472221;-58,12722221;2019
PONTES E LACERDA;CO;MT;A937;-15,234582;-59,346215;2019
CACERES;CO;MT;A941;-16,07472221;-57,69305555;2019
SAO JOSE DO XINGU;CO;MT;A942;-10,48416666;-52,37249999;2019
SERRA NOVA DOURADA;CO;MT;A943;-11,98777777;-51,4261111;2019
ROSARIO OESTE;CO;MT;A944;-14,82888888;-56,44194444;2019
PARQUE ESTADUAL CHANDLESS;N;AC;A102;-9,35833333;-69,92638888;2019
RIO BRANCO;N;AC;A104;-9,957844;-68,165169;2019
CRUZEIRO DO SUL;N;AC;A108;-7,610773;-72,681333;2019
PORTO WALTER;N;AC;A136;-8,267197;-72,747838;2019
MARECHAL THAUMATURGO;N;AC;A137;-8,95;-72,78666666;2019
FEIJO;N;AC;A138;-8,142654;-70,343594;2019
EPITACIOLANDIA;N;AC;A140;-11,023752;-68,73518;2019
MANAUS;N;AM;A101;-3,10361111;-60,01555555;2019
EIRUNEPE;N;AM;A109;-6,650301;-69,86861;2019
BOCA DO ACRE;N;AM;A110;-8,776804;-67,332557;2019
LABREA;N;AM;A111;-7,260681;-64,788501;2019
HUMAITA;N;AM;A112;-7,55252;-63,071343;2019
APUI;N;AM;A113;-7,205475;-59,888561;2019
COARI;N;AM;A117;-4,097483;-63,145322;2019
MANACAPURU;N;AM;A119;-3,29472221;-60,62833332;2019
AUTAZES;N;AM;A120;-3,583333;-59,12944;2019
ITACOATIARA;N;AM;A121;-3,13333333;-58,48277777;2019
MAUES;N;AM;A122;-3,39888888;-57,67388888;2019
PARINTINS;N;AM;A123;-2,639152;-56,756177;2019
URUCARA;N;AM;A124;-2,534749;-57,758099;2019
RIO URUBU;N;AM;A125;-2,633654;-59,600582;2019
PRESIDENTE FIGUEIREDO;N;AM;A126;-2,056558;-60,025756;2019
BARCELOS;N;AM;A128;-0,987292;-62,924251;2019
MANICORE;N;AM;A133;-5,7886111;-61,28833333;2019
S. G. DA CACHOEIRA;N;AM;A134;-0,125207;-67,061246;2019
NOVO ARIPUANA;N;AM;A144;-8,0911111;-60,38055554;2019
OIAPOQUE;N;AP;A242;3,813583;-51,8625;2019
PORTO GRANDE;N;AP;A244;0,69444444;-51,40416666;2019
MACAPA;N;AP;A249;0,03502;-51,088763;2019
ITAUBAL;N;AP;A251;0,567833;-50,823528;2019
BELEM;N;PA;A201;-1,411228;-48,439512;2019
CASTANHAL;N;PA;A202;-1,300875;-47,947967;2019
MEDICILANDIA;N;PA;A209;-3,510943;-52,96345;2019
PACAJA;N;PA;A210;-3,8436111;-50,63805555;2019
PLACAS;N;PA;A211;-3,86404;-54,216416;2019
PARAGOMINAS;N;PA;A212;-2,99027777;-47,40777777;2019
TOME ACU;N;PA;A213;-2,59249999;-48,36055555;2019
RONDON DO PARA;N;PA;A214;-4,827501;-48,173556;2019
SALINOPOLIS;N;PA;A215;-0,618884;-47,356596;2019
SAO FELIX DO XINGU;N;PA;A216;-6,639622;-51,956966;2019
BRAGANCA;N;PA;A226;-1,047258;-46,78579;2019
SOURE;N;PA;A227;-0,72777777;-48,51583333;2019
BREVES;N;PA;A228;-1,680251;-50,478139;2019
TUCURUI;N;PA;A229;-3,82276;-49,674956;2019
SERRA DOS CARAJAS;N;PA;A230;-6,077427;-50,142265;2019
ITAITUBA;N;PA;A231;-4,27694443;-55,99305555;2019
OBIDOS;N;PA;A232;-1,880789;-55,519856;2019
SANTANA DO ARAGUAIA;N;PA;A233;-9,338611;-50,35028;2019
TUCUMA;N;PA;A234;-6,743208;-51,141899;2019
NOVO REPARTIMENTO;N;PA;A235;-4,243989;-49,939308;2019
CAMETA;N;PA;A236;-2,239653;-49,499827;2019
MONTE ALEGRE;N;PA;A239;-2,000054;-54,076479;2019
MARABA;N;PA;A240;-5,366447;-49,051166;2019
CONCEICAO DO ARAGUAIA;N;PA;A241;-8,30361;-49,28277;2019
MINA DO PALITO;N;PA;A246;-6,320067;-55,787783;2019
XINGUARA;N;PA;A247;-7,110518;-49,926072;2019
CAPITAO POCO;N;PA;A248;-1,734766;-47,0575;2019
SANTAREM;N;PA;A250;-2,502572;-54,720279;2019
DOM ELISEU;N;PA;A252;-4,280556;-47,563972;2019
ALTAMIRA;N;PA;A253;-3,27027777;-52,39472221;2019
REDENCAO;N;PA;A254;-8,04333333;-50,00694444;2019
PORTO VELHO;N;RO;A925;-8,793662;-63,845931;2019
VILHENA;N;RO;A938;-12,734862;-60,157784;2019
CACOAL;N;RO;A939;-11,445837;-61,434146;2019
ARIQUEMES;N;RO;A940;-9,949001;-62,961873;2019
BOA VISTA;N;RR;A135;2,816897;-60,690821;2019
PALMAS;N;TO;A009;-10,190744;-48,301811;2019
PARANA;N;TO;A010;-12,614893;-47,871917;2019
PEIXE;N;TO;A018;-12,015377;-48,544517;2019
GURUPI;N;TO;A019;-11,745782;-49,049703;2019
PEDRO AFONSO;N;TO;A020;-8,968677;-48,177259;2019
ARAGUAINA;N;TO;A021;-7,103954;-48,201231;2019
DIANOPOLIS;N;TO;A038;-11,594448;-46,847209;2019
FORMOSO DO ARAGUAIA;N;TO;A039;-11,887377;-49,608215;2019
MATEIROS;N;TO;A040;-10,434441;-45,921941;2019
MARIANOPOLIS DO TO;N;TO;A041;-9,576389;-49,723333;2019
CAMPOS LINDOS;N;TO;A043;-8,15472222;-46,63944444;2019
ARAGUATINS;N;TO;A044;-5,643725;-48,111839;2019
SANTA FE DO ARAGUAIA;N;TO;A048;-7,124191;-48,781267;2019
COLINAS DO TOCANTINS;N;TO;A049;-8,092708;-48,478605;2019
RIO SONO;N;TO;A050;-9,793363;-47,132732;2019
PIUM;N;TO;A051;-10,476944;-49,629475;2019
SANTA ROSA DO TOCANTINS;N;TO;A052;-11,429018;-48,184889;2019
ALMAS;N;TO;A053;-11,284098;-47,212125;2019
ARAGUACU;N;TO;A054;-12,592213;-49,528738;2019
LAGOA DA CONFUSAO;N;TO;A055;-10,828286;-49,847882;2019
MACEIO;NE;AL;A303;-9,551168;-35,770195;2019
PAO DE ACUCAR;NE;AL;A323;-9,74922;-37,430765;2019
PALMEIRA DOS INDIOS;NE;AL;A327;-9,42027777;-36,62027777;2019
ARAPIRACA;NE;AL;A353;-9,80444444;-36,61916666;2019
CORURIPE;NE;AL;A355;-10,1286111;-36,28638888;2019
SAO LUIS DO QUITUNDE;NE;AL;A356;-9,287481;-35,565878;2019
PIRANHAS;NE;AL;A371;-9,622261;-37,767113;2019
SALVADOR;NE;BA;A401;-13,005515;-38,50576;2019
BARREIRAS;NE;BA;A402;-12,124715;-45,027049;2019
LUIZ EDUARDO MAGALHAES;NE;BA;A404;-12,152394;-45,829745;2019
CARAVELAS;NE;BA;A405;-17,739413;-39,258617;2019
CRUZ DAS ALMAS;NE;BA;A406;-12,675422;-39,08958;2019
ITIRUCU;NE;BA;A407;-13,527828;-40,119752;2019
ITABERABA;NE;BA;A408;-12,52416666;-40,29972221;2019
ILHEUS;NE;BA;A410;-14,658803;-39,181438;2019
MACAJUBA;NE;BA;A412;-12,131694;-40,354222;2019
FEIRA DE SANTANA;NE;BA;A413;-12,1962;-38,967384;2019
VITORIA DA CONQUISTA;NE;BA;A414;-14,886428;-40,80133;2019
SANTA RITA DE CASSIA;NE;BA;A415;-11,00277777;-44,52499999;2019
CORRENTINA;NE;BA;A416;-13,332386;-44,617376;2019
BOM JESUS DA LAPA;NE;BA;A418;-13,251094;-43,405365;2019
ABROLHOS;NE;BA;A422;-17,963016;-38,703288;2019
REMANSO;NE;BA;A423;-9,625693;-42,077214;2019
IRECE;NE;BA;A424;-11,328998;-41,864504;2019
LENCOIS;NE;BA;A425;-12,557854;-41,388808;2019
GUANAMBI;NE;BA;A426;-14,2081235;-42,749647;2019
PORTO SEGURO;NE;BA;A427;-16,388977;-39,182389;2019
SENHOR DO BONFIM;NE;BA;A428;-10,443072;-40,148244;2019
BARRA;NE;BA;A429;-11,084858;-43,138998;2019
PIATA;NE;BA;A430;-13,155681;-41,774125;2019
CONDE;NE;BA;A431;-12,035833;-37,683889;2019
BURITIRAMA;NE;BA;A432;-10,722925;-43,651203;2019
BRUMADO;NE;BA;A433;-14,181886;-41,672281;2019
AMARGOSA;NE;BA;A434;-13,009468;-39,616881;2019
UAUA;NE;BA;A435;-9,833617;-39,495631;2019
QUEIMADAS;NE;BA;A436;-10,984645;-39,617009;2019
UNA;NE;BA;A437;-15,280215;-39,09127;2019
MARAU;NE;BA;A438;-13,90694;-38,97222;2019
IBOTIRAMA;NE;BA;A439;-12,19306;-43,21342;2019
JACOBINA;NE;BA;A440;-11,205;-40,465;2019
SERRINHA;NE;BA;A441;-11,664586;-39,022946;2019
EUCLIDES DA CUNHA;NE;BA;A442;-10,537233;-38,996605;2019
DELFINO;NE;BA;A443;-10,45492;-41,206996;2019
VALENCA;NE;BA;A444;-13,34361;-39,12667;2019
IPIAU;NE;BA;A445;-14,171304;-39,692502;2019
ITAPETINGA;NE;BA;A446;-15,24462;-40,22955;2019
BELMONTE;NE;BA;A447;-16,08805555;-39,21527777;2019
CURACA;NE;BA;A448;-9,00138888;-39,9125;2019
PILAO ARCADO;NE;BA;A449;-10,018333;-42,500278;2019
JEREMOABO;NE;BA;A450;-10,08083332;-38,34583333;2019
FORMOSO DO RIO PRETO;NE;BA;A452;-11,052164;-45,200769;2019
ITAMARAJU;NE;BA;A455;-17,436667;-39,550861;2019
SALVADOR (RADIO FAROL);NE;BA;A456;-12,80833333;-38,49583333;2019
RIBEIRA DO AMPARO;NE;BA;A458;-11,05861111;-38,44416666;2019
FORTALEZA;NE;CE;A305;-3,815701;-38,537792;2019
SOBRAL;NE;CE;A306;-3,74805555;-40,34583333;2019
GUARAMIRANGA;NE;CE;A314;-4,261351;-38,931068;2019
BARBALHA;NE;CE;A315;-7,30083333;-39,2711111;2019
IGUATU;NE;CE;A319;-6,396375;-39,268954;2019
TAUA;NE;CE;A324;-6,017474;-40,281321;2019
QUIXERAMOBIM;NE;CE;A325;-5,174568;-39,289393;2019
MORADA NOVA;NE;CE;A332;-5,136689;-38,35659;2019
JAGUARUANA;NE;CE;A339;-4,78694444;-37,76666666;2019
CRATEUS;NE;CE;A342;-5,186636;-40,672128;2019
CAMPOS SALES;NE;CE;A347;-7,07773;-40,362678;2019
JAGUARIBE;NE;CE;A358;-5,90555555;-38,62777777;2019
ITAPIPOCA;NE;CE;A359;-3,484298;-39,588715;2019
ACARAU;NE;CE;A360;-3,121067;-40,087288;2019
TIANGUA;NE;CE;A368;-3,732169;-41,011881;2019
QUIXADA;NE;CE;A369;-4,978783;-39,057183;2019
SAO LUIS;NE;MA;A203;-2,526771;-44,213577;2019
BALSAS;NE;MA;A204;-7,455609;-46,027546;2019
CAROLINA;NE;MA;A205;-7,337269;-47,459839;2019
CHAPADINHA;NE;MA;A206;-3,742674;-43,352084;2019
GRAJAU;NE;MA;A207;-5,816085;-46,1622;2019
FAROL de SANTANA;NE;MA;A217;-2,270811;-43,624043;2019
PREGUICAS;NE;MA;A218;-2,592341;-42,707553;2019
TURIACU;NE;MA;A219;-1,661224;-45,372571;2019
BACABAL;NE;MA;A220;-4,243056;-44,794993;2019
BARRA DO CORDA;NE;MA;A221;-5,50666666;-45,23694444;2019
COLINAS;NE;MA;A222;-6,033167;-44,233402;2019
ALTO PARNAIBA;NE;MA;A223;-9,108199;-45,932016;2019
ESTREITO;NE;MA;A224;-6,65333333;-47,41833332;2019
IMPERATRIZ;NE;MA;A225;-5,555723;-47,459794;2019
CAXIAS;NE;MA;A237;-4,821352;-43,343659;2019
BURITICUPU;NE;MA;A238;-4,320597;-46,449503;2019
ZE DOCA;NE;MA;A255;-3,26916666;-45,65111111;2019
AREIA;NE;PB;A310;-6,975451;-35,718128;2019
CAMPINA GRANDE;NE;PB;A313;-7,225574;-35,904831;2019
JOAO PESSOA;NE;PB;A320;-7,165409;-34,815627;2019
PATOS;NE;PB;A321;-7,07972221;-37,27277777;2019
SAO GONCALO;NE;PB;A333;-6,835777;-38,311583;2019
MONTEIRO;NE;PB;A334;-7,894465;-37,124704;2019
CABACEIRAS;NE;PB;A348;-7,483206;-36,286469;2019
CAMARATUBA;NE;PB;A352;-6,56194444;-35,13527777;2019
ITAPORANGA;NE;PB;A373;-7,318472;-38,140833;2019
RECIFE;NE;PE;A301;-8,05928;-34,959239;2019
PETROLINA;NE;PE;A307;-9,388323;-40,523262;2019
ARCO VERDE;NE;PE;A309;-8,433544;-37,055477;2019
GARANHUNS;NE;PE;A322;-8,91095;-36,493381;2019
SURUBIM;NE;PE;A328;-7,83972221;-35,80111111;2019
CABROBO;NE;PE;A329;-8,504;-39,31528;2019
CARUARU;NE;PE;A341;-8,36527777;-36,02833332;2019
IBIMIRIM;NE;PE;A349;-8,50944444;-37,71166666;2019
SERRA TALHADA;NE;PE;A350;-7,954277;-38,295082;2019
FLORESTA;NE;PE;A351;-8,598785;-38,584062;2019
PALMARES;NE;PE;A357;-8,66666666;-35,56805554;2019
OURICURI;NE;PE;A366;-7,885833;-40,102683;2019
SALGUEIRO;NE;PE;A370;-8,058056;-39,096111;2019
PARNAIBA;NE;PI;A308;-3,086656;-41,783139;2019
FLORIANO;NE;PI;A311;-6,76138888;-43,00333333;2019
TERESINA;NE;PI;A312;-5,034769;-42,801341;2019
BOM JESUS DO PIAUI;NE;PI;A326;-9,083251;-44,32647;2019
PAULISTANA;NE;PI;A330;-8,132288;-41,142945;2019
SAO JOAO DO PIAUI;NE;PI;A331;-8,36444444;-42,2525;2019
PIRIPIRI;NE;PI;A335;-4,276047;-41,794568;2019
ALVORADA DO GURGUEIA;NE;PI;A336;-8,44166666;-43,86555555;2019
CARACOL;NE;PI;A337;-9,28583333;-43,32444443;2019
PICOS;NE;PI;A343;-7,0711111;-41,40416666;2019
SAO RAIMUNDO NONATO;NE;PI;A345;-9,03333333;-42,70111111;2019
URUCUI;NE;PI;A346;-7,44142;-44,345055;2019
OEIRAS;NE;PI;A354;-6,974135;-42,146831;2019
CASTELO DO PIAUI;NE;PI;A361;-5,349228;-41,512274;2019
VALENCA DO PIAUI;NE;PI;A363;-6,399274;-41,739953;2019
GILBUES;NE;PI;A364;-9,875196;-45,345805;2019
CANTO DO BURITI;NE;PI;A365;-8,117939;-42,975721;2019
CORRENTE;NE;PI;A374;-10,42916666;-45,17305554;2019
BAIXA GRANDE DO RIBEIRO;NE;PI;A375;-8,333531;-45,094625;2019
CAMPO MAIOR;NE;PI;A376;-4,86416666;-42,14555555;2019
ANGICAL DO PIAUI;NE;PI;A377;-6,08944444;-42,72749999;2019
ARQ.SAO PEDRO E SAO PAULO;NE;RN;A302;0,916877;-29,345904;2019
NATAL;NE;RN;A304;-5,83722221;-35,20805555;2019
CAICO;NE;RN;A316;-6,467474;-37,084931;2019
MACAU;NE;RN;A317;-5,15111111;-36,57305554;2019
MOSSORO;NE;RN;A318;-4,904087;-37,366943;2019
APODI;NE;RN;A340;-5,626559;-37,814991;2019
CALCANHAR;NE;RN;A344;-5,159925;-35,487616;2019
SANTA CRUZ;NE;RN;A367;-6,227922;-36,026587;2019
IPANGUACU;NE;RN;A372;-5,534867;-36,872313;2019
ARACAJU;NE;SE;A409;-10,952413;-37,05433;2019
ITABAIANINHA;NE;SE;A417;-11,2725;-37,795;2019
POCO VERDE;NE;SE;A419;-10,73805555;-38,10833333;2019
CARIRA;NE;SE;A420;-10,399719;-37,747503;2019
BREJO GRANDE;NE;SE;A421;-10,473959;-36,482051;2019
ITABAIANA;NE;SE;A451;-10,67166666;-37,47138888;2019
NOSSA SENHORA DA GLORIA;NE;SE;A453;-10,20777777;-37,43194443;2019
CURITIBA;S;PR;A807;-25,448688;-49,230602;2019
IVAI;S;PR;A818;-25,010757;-50,853853;2019
CASTRO;S;PR;A819;-24,786954;-49,999266;2019
MAL. CANDIDO RONDON;S;PR;A820;-24,533303;-54,019248;2019
JOAQUIM TAVORA;S;PR;A821;-23,505266;-49,946387;2019
NOVA TEBAS;S;PR;A822;-24,43722221;-51,96305555;2019
INACIO MARTINS;S;PR;A823;-25,567879;-51,077946;2019
ICARAIMA;S;PR;A824;-23,39027777;-53,63583333;2019
GOIOERE;S;PR;A825;-24,15833333;-53,03055554;2019
MARINGA;S;PR;A835;-23,405357;-51,932828;2019
NOVA FATIMA;S;PR;A842;-23,415284;-50,577744;2019
DOIS VIZINHOS;S;PR;A843;-25,69916666;-53,09527777;2019
FOZ DO IGUACU;S;PR;A846;-25,601834;-54,483065;2019
DIAMANTE DO NORTE;S;PR;A849;-22,639366;-52,890156;2019
PARANAPOEMA;S;PR;A850;-22,658273;-52,134526;2019
PLANALTO;S;PR;A855;-25,721863;-53,74792;2019
CIDADE GAUCHA;S;PR;A869;-23,359156;-52,931912;2019
JAPIRA;S;PR;A871;-23,773341;-50,18057;2019
VENTANIA;S;PR;A872;-24,280394;-50,21015;2019
MORRETES;S;PR;A873;-25,508935;-48,808681;2019
SAO MATEUS DO SUL;S;PR;A874;-25,835604;-50,368994;2019
GENERAL CARNEIRO;S;PR;A875;-26,398473;-51,35367;2019
